,DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1_N,Level1_%,Level2_N,Level2_%,Level3_N,Level3_%,Level4_N,Level4_%,Level3+4_N,Level3+4_%
20623,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,8,2017,All Students,84,307,14,16.7,45,53.6,19,22.6,6,7.1,25,29.8
20624,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,2013,All Students,216,297,72,33.3,102,47.2,27,12.5,15,6.9,42,19.4
20625,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,2014,All Students,237,301,80,33.8,89,37.6,49,20.7,19,8.0,68,28.7
20626,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,2015,All Students,211,295,81,38.4,82,38.9,36,17.1,12,5.7,48,22.7
20627,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,2016,All Students,231,303,63,27.3,104,45.0,34,14.7,30,13.0,64,27.7
20628,28Q310,QUEENS COLLEGIATE: A COLLEGE BOARD SCHOOL,All Grades,2017,All Students,233,306,50,21.5,110,47.2,46,19.7,27,11.6,73,31.3
20629,28Q332,REDWOOD MIDDLE SCHOOL,6,2015,All Students,87,290,33,37.9,37,42.5,12,13.8,5,5.7,17,19.5
20630,28Q332,REDWOOD MIDDLE SCHOOL,6,2016,All Students,102,285,40,39.2,42,41.2,16,15.7,4,3.9,20,19.6
20631,28Q332,REDWOOD MIDDLE SCHOOL,6,2017,All Students,97,278,53,54.6,32,33.0,8,8.2,4,4.1,12,12.4
20632,28Q332,REDWOOD MIDDLE SCHOOL,7,2016,All Students,93,299,34,36.6,35,37.6,19,20.4,5,5.4,24,25.8
20633,28Q332,REDWOOD MIDDLE SCHOOL,7,2017,All Students,99,298,35,35.4,40,40.4,21,21.2,3,3.0,24,24.2
20634,28Q332,REDWOOD MIDDLE SCHOOL,8,2017,All Students,75,273,48,64.0,27,36.0,0,0.0,0,0.0,0,0.0
20635,28Q332,REDWOOD MIDDLE SCHOOL,All Grades,2015,All Students,87,290,33,37.9,37,42.5,12,13.8,5,5.7,17,19.5
20636,28Q332,REDWOOD MIDDLE SCHOOL,All Grades,2016,All Students,195,291,74,37.9,77,39.5,35,17.9,9,4.6,44,22.6
20637,28Q332,REDWOOD MIDDLE SCHOOL,All Grades,2017,All Students,271,284,136,50.2,99,36.5,29,10.7,7,2.6,36,13.3
20638,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,3,2013,All Students,75,294,27,36.0,31,41.3,13,17.3,4,5.3,17,22.7
20639,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,3,2014,All Students,80,294,26,32.5,41,51.3,10,12.5,3,3.8,13,16.3
20640,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,3,2015,All Students,87,297,30,34.5,30,34.5,20,23.0,7,8.0,27,31.0
20641,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,3,2016,All Students,97,282,45,46.4,46,47.4,5,5.2,1,1.0,6,6.2
20642,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,3,2017,All Students,94,288,36,38.3,35,37.2,20,21.3,3,3.2,23,24.5
20643,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,4,2014,All Students,69,288,26,37.7,31,44.9,10,14.5,2,2.9,12,17.4
20644,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,4,2015,All Students,83,292,26,31.3,43,51.8,11,13.3,3,3.6,14,16.9
20645,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,4,2016,All Students,84,293,35,41.7,26,31.0,13,15.5,10,11.9,23,27.4
20646,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,4,2017,All Students,75,295,14,18.7,39,52.0,18,24.0,4,5.3,22,29.3
20647,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,5,2015,All Students,66,281,41,62.1,18,27.3,7,10.6,0,0.0,7,10.6
20648,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,5,2016,All Students,82,287,48,58.5,24,29.3,8,9.8,2,2.4,10,12.2
20649,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,5,2017,All Students,84,284,47,56.0,24,28.6,9,10.7,4,4.8,13,15.5
20650,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,All Grades,2013,All Students,75,294,27,36.0,31,41.3,13,17.3,4,5.3,17,22.7
20651,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,All Grades,2014,All Students,149,291,52,34.9,72,48.3,20,13.4,5,3.4,25,16.8
20652,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,All Grades,2015,All Students,236,291,97,41.1,91,38.6,38,16.1,10,4.2,48,20.3
20653,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,All Grades,2016,All Students,263,287,128,48.7,96,36.5,26,9.9,13,4.9,39,14.8
20654,28Q354,THE JERMAINE L GREEN STEM INSTITUTE OF QUEENS,All Grades,2017,All Students,253,289,97,38.3,98,38.7,47,18.6,11,4.3,58,22.9
20655,28Q358,MS 358,6,2016,All Students,116,290,45,38.8,52,44.8,14,12.1,5,4.3,19,16.4
20656,28Q358,MS 358,6,2017,All Students,133,300,31,23.3,62,46.6,23,17.3,17,12.8,40,30.1
20657,28Q358,MS 358,7,2017,All Students,115,304,37,32.2,45,39.1,23,20.0,10,8.7,33,28.7
20658,28Q358,MS 358,All Grades,2016,All Students,116,290,45,38.8,52,44.8,14,12.1,5,4.3,19,16.4
20659,28Q358,MS 358,All Grades,2017,All Students,248,302,68,27.4,107,43.1,46,18.5,27,10.9,73,29.4
20660,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2013,All Students,93,336,3,3.2,18,19.4,27,29.0,45,48.4,72,77.4
20661,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2014,All Students,94,344,4,4.3,6,6.4,22,23.4,62,66.0,84,89.4
20662,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2015,All Students,92,355,4,4.3,0,0.0,12,13.0,76,82.6,88,95.7
20663,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2016,All Students,88,351,2,2.3,10,11.4,10,11.4,66,75.0,76,86.4
20664,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,6,2017,All Students,89,360,4,4.5,3,3.4,9,10.1,73,82.0,82,92.1
20665,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2013,All Students,101,328,7,6.9,24,23.8,50,49.5,20,19.8,70,69.3
20666,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2014,All Students,92,331,6,6.5,24,26.1,40,43.5,22,23.9,62,67.4
20667,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2015,All Students,87,340,3,3.4,11,12.6,41,47.1,32,36.8,73,83.9
20668,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2016,All Students,86,349,3,3.5,4,4.7,28,32.6,51,59.3,79,91.9
20669,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,7,2017,All Students,86,346,3,3.5,9,10.5,24,27.9,50,58.1,74,86.0
20670,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2013,All Students,100,339,3,3.0,22,22.0,37,37.0,38,38.0,75,75.0
20671,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2014,All Students,99,328,5,5.1,29,29.3,47,47.5,18,18.2,65,65.7
20672,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2015,All Students,93,334,2,2.2,31,33.3,33,35.5,27,29.0,60,64.5
20673,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2016,All Students,82,331,5,6.1,25,30.5,26,31.7,26,31.7,52,63.4
20674,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,8,2017,All Students,85,330,4,4.7,28,32.9,35,41.2,18,21.2,53,62.4
20675,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,2013,All Students,294,335,13,4.4,64,21.8,114,38.8,103,35.0,217,73.8
20676,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,2014,All Students,285,334,15,5.3,59,20.7,109,38.2,102,35.8,211,74.0
20677,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,2015,All Students,272,343,9,3.3,42,15.4,86,31.6,135,49.6,221,81.3
20678,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,2016,All Students,256,344,10,3.9,39,15.2,64,25.0,143,55.9,207,80.9
20679,28Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL,All Grades,2017,All Students,260,346,11,4.2,40,15.4,68,26.2,141,54.2,209,80.4
20680,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,6,2013,All Students,81,302,21,25.9,33,40.7,20,24.7,7,8.6,27,33.3
20681,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,6,2014,All Students,67,318,5,7.5,26,38.8,21,31.3,15,22.4,36,53.7
20682,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,6,2015,All Students,78,321,6,7.7,24,30.8,29,37.2,19,24.4,48,61.5
20683,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,6,2016,All Students,72,333,3,4.2,19,26.4,20,27.8,30,41.7,50,69.4
20684,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,6,2017,All Students,72,320,7,9.7,22,30.6,25,34.7,18,25.0,43,59.7
20685,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,7,2013,All Students,80,304,24,30.0,35,43.8,17,21.3,4,5.0,21,26.3
20686,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,7,2014,All Students,71,313,19,26.8,26,36.6,22,31.0,4,5.6,26,36.6
20687,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,7,2015,All Students,68,315,11,16.2,28,41.2,19,27.9,10,14.7,29,42.6
20688,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,7,2016,All Students,79,326,5,6.3,28,35.4,34,43.0,12,15.2,46,58.2
20689,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,7,2017,All Students,75,328,7,9.3,23,30.7,26,34.7,19,25.3,45,60.0
20690,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,8,2013,All Students,70,293,30,42.9,31,44.3,7,10.0,2,2.9,9,12.9
20691,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,8,2014,All Students,51,287,21,41.2,29,56.9,1,2.0,0,0.0,1,2.0
20692,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,8,2015,All Students,68,319,9,13.2,25,36.8,20,29.4,14,20.6,34,50.0
20693,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,8,2016,All Students,69,322,13,18.8,21,30.4,17,24.6,18,26.1,35,50.7
20694,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,8,2017,All Students,73,329,2,2.7,27,37.0,29,39.7,15,20.5,44,60.3
20695,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,All Grades,2013,All Students,231,300,75,32.5,99,42.9,44,19.0,13,5.6,57,24.7
20696,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,All Grades,2014,All Students,189,308,45,23.8,81,42.9,44,23.3,19,10.1,63,33.3
20697,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,All Grades,2015,All Students,214,319,26,12.1,77,36.0,68,31.8,43,20.1,111,51.9
20698,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,All Grades,2016,All Students,220,327,21,9.5,68,30.9,71,32.3,60,27.3,131,59.5
20699,28Q896,YOUNG WOMEN S LEADERSHIP SCHOOL QUEENS,All Grades,2017,All Students,220,326,16,7.3,72,32.7,80,36.4,52,23.6,132,60.0
20700,29Q015,PS 015 JACKIE ROBINSON,3,2013,All Students,63,296,25,39.7,15,23.8,19,30.2,4,6.3,23,36.5
20701,29Q015,PS 015 JACKIE ROBINSON,3,2014,All Students,67,301,21,31.3,20,29.9,20,29.9,6,9.0,26,38.8
20702,29Q015,PS 015 JACKIE ROBINSON,3,2015,All Students,72,301,22,30.6,22,30.6,20,27.8,8,11.1,28,38.9
20703,29Q015,PS 015 JACKIE ROBINSON,3,2016,All Students,72,297,23,31.9,30,41.7,13,18.1,6,8.3,19,26.4
20704,29Q015,PS 015 JACKIE ROBINSON,3,2017,All Students,70,296,24,34.3,23,32.9,14,20.0,9,12.9,23,32.9
20705,29Q015,PS 015 JACKIE ROBINSON,4,2013,All Students,78,291,25,32.1,35,44.9,15,19.2,3,3.8,18,23.1
20706,29Q015,PS 015 JACKIE ROBINSON,4,2014,All Students,70,297,24,34.3,23,32.9,13,18.6,10,14.3,23,32.9
20707,29Q015,PS 015 JACKIE ROBINSON,4,2015,All Students,75,304,20,26.7,23,30.7,17,22.7,15,20.0,32,42.7
20708,29Q015,PS 015 JACKIE ROBINSON,4,2016,All Students,79,298,26,32.9,27,34.2,19,24.1,7,8.9,26,32.9
20709,29Q015,PS 015 JACKIE ROBINSON,4,2017,All Students,70,294,22,31.4,31,44.3,8,11.4,9,12.9,17,24.3
20710,29Q015,PS 015 JACKIE ROBINSON,5,2013,All Students,61,303,21,34.4,23,37.7,13,21.3,4,6.6,17,27.9
20711,29Q015,PS 015 JACKIE ROBINSON,5,2014,All Students,78,306,19,24.4,28,35.9,21,26.9,10,12.8,31,39.7
20712,29Q015,PS 015 JACKIE ROBINSON,5,2015,All Students,64,302,26,40.6,18,28.1,14,21.9,6,9.4,20,31.3
20713,29Q015,PS 015 JACKIE ROBINSON,5,2016,All Students,74,306,25,33.8,18,24.3,22,29.7,9,12.2,31,41.9
20714,29Q015,PS 015 JACKIE ROBINSON,5,2017,All Students,72,302,27,37.5,22,30.6,19,26.4,4,5.6,23,31.9
20715,29Q015,PS 015 JACKIE ROBINSON,All Grades,2013,All Students,202,296,71,35.1,73,36.1,47,23.3,11,5.4,58,28.7
20716,29Q015,PS 015 JACKIE ROBINSON,All Grades,2014,All Students,215,302,64,29.8,71,33.0,54,25.1,26,12.1,80,37.2
20717,29Q015,PS 015 JACKIE ROBINSON,All Grades,2015,All Students,211,303,68,32.2,63,29.9,51,24.2,29,13.7,80,37.9
20718,29Q015,PS 015 JACKIE ROBINSON,All Grades,2016,All Students,225,300,74,32.9,75,33.3,54,24.0,22,9.8,76,33.8
20719,29Q015,PS 015 JACKIE ROBINSON,All Grades,2017,All Students,212,297,73,34.4,76,35.8,41,19.3,22,10.4,63,29.7
20720,29Q033,PS 033 EDWARD M FUNK,3,2013,All Students,174,298,48,27.6,80,46.0,39,22.4,7,4.0,46,26.4
20721,29Q033,PS 033 EDWARD M FUNK,3,2014,All Students,190,303,47,24.7,78,41.1,40,21.1,25,13.2,65,34.2
20722,29Q033,PS 033 EDWARD M FUNK,3,2015,All Students,170,310,28,16.5,65,38.2,51,30.0,26,15.3,77,45.3
20723,29Q033,PS 033 EDWARD M FUNK,3,2016,All Students,165,309,29,17.6,60,36.4,49,29.7,27,16.4,76,46.1
20724,29Q033,PS 033 EDWARD M FUNK,3,2017,All Students,157,316,17,10.8,56,35.7,47,29.9,37,23.6,84,53.5
20725,29Q033,PS 033 EDWARD M FUNK,4,2013,All Students,154,299,44,28.6,56,36.4,39,25.3,15,9.7,54,35.1
20726,29Q033,PS 033 EDWARD M FUNK,4,2014,All Students,157,301,44,28.0,57,36.3,41,26.1,15,9.6,56,35.7
20727,29Q033,PS 033 EDWARD M FUNK,4,2015,All Students,193,295,71,36.8,61,31.6,41,21.2,20,10.4,61,31.6
20728,29Q033,PS 033 EDWARD M FUNK,4,2016,All Students,160,308,40,25.0,57,35.6,36,22.5,27,16.9,63,39.4
20729,29Q033,PS 033 EDWARD M FUNK,4,2017,All Students,163,302,34,20.9,72,44.2,37,22.7,20,12.3,57,35.0
20730,29Q033,PS 033 EDWARD M FUNK,5,2013,All Students,155,299,60,38.7,57,36.8,31,20.0,7,4.5,38,24.5
20731,29Q033,PS 033 EDWARD M FUNK,5,2014,All Students,159,310,38,23.9,56,35.2,44,27.7,21,13.2,65,40.9
20732,29Q033,PS 033 EDWARD M FUNK,5,2015,All Students,156,303,53,34.0,48,30.8,47,30.1,8,5.1,55,35.3
20733,29Q033,PS 033 EDWARD M FUNK,5,2016,All Students,181,307,60,33.1,54,29.8,44,24.3,23,12.7,67,37.0
20734,29Q033,PS 033 EDWARD M FUNK,5,2017,All Students,156,312,37,23.7,53,34.0,38,24.4,28,17.9,66,42.3
20735,29Q033,PS 033 EDWARD M FUNK,All Grades,2013,All Students,483,299,152,31.5,193,40.0,109,22.6,29,6.0,138,28.6
20736,29Q033,PS 033 EDWARD M FUNK,All Grades,2014,All Students,506,305,129,25.5,191,37.7,125,24.7,61,12.1,186,36.8
20737,29Q033,PS 033 EDWARD M FUNK,All Grades,2015,All Students,519,302,152,29.3,174,33.5,139,26.8,54,10.4,193,37.2
20738,29Q033,PS 033 EDWARD M FUNK,All Grades,2016,All Students,506,308,129,25.5,171,33.8,129,25.5,77,15.2,206,40.7
20739,29Q033,PS 033 EDWARD M FUNK,All Grades,2017,All Students,476,310,88,18.5,181,38.0,122,25.6,85,17.9,207,43.5
20740,29Q034,PS 034 JOHN HARVARD,3,2013,All Students,88,302,19,21.6,39,44.3,23,26.1,7,8.0,30,34.1
20741,29Q034,PS 034 JOHN HARVARD,3,2014,All Students,87,306,23,26.4,33,37.9,18,20.7,13,14.9,31,35.6
20742,29Q034,PS 034 JOHN HARVARD,3,2015,All Students,90,304,23,25.6,37,41.1,20,22.2,10,11.1,30,33.3
20743,29Q034,PS 034 JOHN HARVARD,3,2016,All Students,89,293,30,33.7,35,39.3,18,20.2,6,6.7,24,27.0
20744,29Q034,PS 034 JOHN HARVARD,3,2017,All Students,101,305,26,25.7,31,30.7,26,25.7,18,17.8,44,43.6
20745,29Q034,PS 034 JOHN HARVARD,4,2013,All Students,72,302,15,20.8,29,40.3,25,34.7,3,4.2,28,38.9
20746,29Q034,PS 034 JOHN HARVARD,4,2014,All Students,90,304,18,20.0,34,37.8,28,31.1,10,11.1,38,42.2
20747,29Q034,PS 034 JOHN HARVARD,4,2015,All Students,88,295,32,36.4,28,31.8,16,18.2,12,13.6,28,31.8
20748,29Q034,PS 034 JOHN HARVARD,4,2016,All Students,97,300,31,32.0,30,30.9,22,22.7,14,14.4,36,37.1
20749,29Q034,PS 034 JOHN HARVARD,4,2017,All Students,86,293,28,32.6,32,37.2,20,23.3,6,7.0,26,30.2
20750,29Q034,PS 034 JOHN HARVARD,5,2013,All Students,87,294,42,48.3,28,32.2,13,14.9,4,4.6,17,19.5
20751,29Q034,PS 034 JOHN HARVARD,5,2014,All Students,82,298,26,31.7,33,40.2,20,24.4,3,3.7,23,28.0
20752,29Q034,PS 034 JOHN HARVARD,5,2015,All Students,91,305,24,26.4,37,40.7,25,27.5,5,5.5,30,33.0
20753,29Q034,PS 034 JOHN HARVARD,5,2016,All Students,95,297,36,37.9,35,36.8,17,17.9,7,7.4,24,25.3
20754,29Q034,PS 034 JOHN HARVARD,5,2017,All Students,86,305,25,29.1,39,45.3,13,15.1,9,10.5,22,25.6
20755,29Q034,PS 034 JOHN HARVARD,All Grades,2013,All Students,247,299,76,30.8,96,38.9,61,24.7,14,5.7,75,30.4
20756,29Q034,PS 034 JOHN HARVARD,All Grades,2014,All Students,259,303,67,25.9,100,38.6,66,25.5,26,10.0,92,35.5
20757,29Q034,PS 034 JOHN HARVARD,All Grades,2015,All Students,269,301,79,29.4,102,37.9,61,22.7,27,10.0,88,32.7
20758,29Q034,PS 034 JOHN HARVARD,All Grades,2016,All Students,281,297,97,34.5,100,35.6,57,20.3,27,9.6,84,29.9
20759,29Q034,PS 034 JOHN HARVARD,All Grades,2017,All Students,273,301,79,28.9,102,37.4,59,21.6,33,12.1,92,33.7
20760,29Q035,PS 035 NATHANIEL WOODHULL,3,2013,All Students,123,294,43,35.0,44,35.8,25,20.3,11,8.9,36,29.3
20761,29Q035,PS 035 NATHANIEL WOODHULL,3,2014,All Students,104,284,49,47.1,36,34.6,17,16.3,2,1.9,19,18.3
20762,29Q035,PS 035 NATHANIEL WOODHULL,3,2015,All Students,113,298,32,28.3,46,40.7,24,21.2,11,9.7,35,31.0
20763,29Q035,PS 035 NATHANIEL WOODHULL,3,2016,All Students,113,284,53,46.9,40,35.4,13,11.5,7,6.2,20,17.7
20764,29Q035,PS 035 NATHANIEL WOODHULL,3,2017,All Students,80,289,29,36.3,31,38.8,18,22.5,2,2.5,20,25.0
20765,29Q035,PS 035 NATHANIEL WOODHULL,4,2013,All Students,90,306,22,24.4,31,34.4,24,26.7,13,14.4,37,41.1
20766,29Q035,PS 035 NATHANIEL WOODHULL,4,2014,All Students,108,316,18,16.7,28,25.9,31,28.7,31,28.7,62,57.4
20767,29Q035,PS 035 NATHANIEL WOODHULL,4,2015,All Students,100,302,27,27.0,34,34.0,22,22.0,17,17.0,39,39.0
20768,29Q035,PS 035 NATHANIEL WOODHULL,4,2016,All Students,102,301,32,31.4,35,34.3,16,15.7,19,18.6,35,34.3
20769,29Q035,PS 035 NATHANIEL WOODHULL,4,2017,All Students,129,297,34,26.4,48,37.2,30,23.3,17,13.2,47,36.4
20770,29Q035,PS 035 NATHANIEL WOODHULL,5,2013,All Students,97,297,45,46.4,31,32.0,14,14.4,7,7.2,21,21.6
20771,29Q035,PS 035 NATHANIEL WOODHULL,5,2014,All Students,92,306,23,25.0,41,44.6,19,20.7,9,9.8,28,30.4
20772,29Q035,PS 035 NATHANIEL WOODHULL,5,2015,All Students,102,306,35,34.3,26,25.5,21,20.6,20,19.6,41,40.2
20773,29Q035,PS 035 NATHANIEL WOODHULL,5,2016,All Students,95,302,36,37.9,29,30.5,21,22.1,9,9.5,30,31.6
20774,29Q035,PS 035 NATHANIEL WOODHULL,5,2017,All Students,98,297,45,45.9,26,26.5,18,18.4,9,9.2,27,27.6
20775,29Q035,PS 035 NATHANIEL WOODHULL,All Grades,2013,All Students,310,298,110,35.5,106,34.2,63,20.3,31,10.0,94,30.3
20776,29Q035,PS 035 NATHANIEL WOODHULL,All Grades,2014,All Students,304,302,90,29.6,105,34.5,67,22.0,42,13.8,109,35.9
20777,29Q035,PS 035 NATHANIEL WOODHULL,All Grades,2015,All Students,315,302,94,29.8,106,33.7,67,21.3,48,15.2,115,36.5
20778,29Q035,PS 035 NATHANIEL WOODHULL,All Grades,2016,All Students,310,295,121,39.0,104,33.5,50,16.1,35,11.3,85,27.4
20779,29Q035,PS 035 NATHANIEL WOODHULL,All Grades,2017,All Students,307,295,108,35.2,105,34.2,66,21.5,28,9.1,94,30.6
20780,29Q036,PS 036 SAINT ALBANS SCHOOL,3,2013,All Students,56,287,22,39.3,30,53.6,4,7.1,0,0.0,4,7.1
20781,29Q036,PS 036 SAINT ALBANS SCHOOL,3,2014,All Students,86,288,37,43.0,33,38.4,12,14.0,4,4.7,16,18.6
20782,29Q036,PS 036 SAINT ALBANS SCHOOL,3,2015,All Students,95,294,36,37.9,26,27.4,23,24.2,10,10.5,33,34.7
20783,29Q036,PS 036 SAINT ALBANS SCHOOL,3,2016,All Students,84,289,32,38.1,34,40.5,13,15.5,5,6.0,18,21.4
20784,29Q036,PS 036 SAINT ALBANS SCHOOL,3,2017,All Students,62,293,23,37.1,24,38.7,12,19.4,3,4.8,15,24.2
20785,29Q036,PS 036 SAINT ALBANS SCHOOL,4,2013,All Students,81,294,28,34.6,30,37.0,20,24.7,3,3.7,23,28.4
20786,29Q036,PS 036 SAINT ALBANS SCHOOL,4,2014,All Students,60,294,18,30.0,24,40.0,17,28.3,1,1.7,18,30.0
20787,29Q036,PS 036 SAINT ALBANS SCHOOL,4,2015,All Students,80,296,25,31.3,32,40.0,14,17.5,9,11.3,23,28.8
20788,29Q036,PS 036 SAINT ALBANS SCHOOL,4,2016,All Students,92,294,32,34.8,32,34.8,17,18.5,11,12.0,28,30.4
20789,29Q036,PS 036 SAINT ALBANS SCHOOL,4,2017,All Students,83,282,36,43.4,36,43.4,9,10.8,2,2.4,11,13.3
20790,29Q036,PS 036 SAINT ALBANS SCHOOL,5,2013,All Students,72,290,41,56.9,24,33.3,7,9.7,0,0.0,7,9.7
20791,29Q036,PS 036 SAINT ALBANS SCHOOL,5,2014,All Students,84,287,46,54.8,28,33.3,9,10.7,1,1.2,10,11.9
20792,29Q036,PS 036 SAINT ALBANS SCHOOL,5,2015,All Students,63,298,28,44.4,20,31.7,14,22.2,1,1.6,15,23.8
20793,29Q036,PS 036 SAINT ALBANS SCHOOL,5,2016,All Students,77,298,32,41.6,29,37.7,10,13.0,6,7.8,16,20.8
20794,29Q036,PS 036 SAINT ALBANS SCHOOL,5,2017,All Students,84,293,42,50.0,25,29.8,10,11.9,7,8.3,17,20.2
20795,29Q036,PS 036 SAINT ALBANS SCHOOL,All Grades,2013,All Students,209,291,91,43.5,84,40.2,31,14.8,3,1.4,34,16.3
20796,29Q036,PS 036 SAINT ALBANS SCHOOL,All Grades,2014,All Students,230,289,101,43.9,85,37.0,38,16.5,6,2.6,44,19.1
20797,29Q036,PS 036 SAINT ALBANS SCHOOL,All Grades,2015,All Students,238,296,89,37.4,78,32.8,51,21.4,20,8.4,71,29.8
20798,29Q036,PS 036 SAINT ALBANS SCHOOL,All Grades,2016,All Students,253,293,96,37.9,95,37.5,40,15.8,22,8.7,62,24.5
20799,29Q036,PS 036 SAINT ALBANS SCHOOL,All Grades,2017,All Students,229,289,101,44.1,85,37.1,31,13.5,12,5.2,43,18.8
20800,29Q037,CYNTHIA JENKINS SCHOOL,3,2013,All Students,70,296,23,32.9,29,41.4,16,22.9,2,2.9,18,25.7
20801,29Q037,CYNTHIA JENKINS SCHOOL,3,2014,All Students,84,291,30,35.7,35,41.7,19,22.6,0,0.0,19,22.6
20802,29Q037,CYNTHIA JENKINS SCHOOL,3,2015,All Students,87,284,50,57.5,22,25.3,11,12.6,4,4.6,15,17.2
20803,29Q037,CYNTHIA JENKINS SCHOOL,3,2016,All Students,77,286,38,49.4,22,28.6,9,11.7,8,10.4,17,22.1
20804,29Q037,CYNTHIA JENKINS SCHOOL,3,2017,All Students,84,290,32,38.1,28,33.3,16,19.0,8,9.5,24,28.6
20805,29Q037,CYNTHIA JENKINS SCHOOL,4,2013,All Students,80,271,48,60.0,25,31.3,6,7.5,1,1.3,7,8.8
20806,29Q037,CYNTHIA JENKINS SCHOOL,4,2014,All Students,77,290,35,45.5,24,31.2,8,10.4,10,13.0,18,23.4
20807,29Q037,CYNTHIA JENKINS SCHOOL,4,2015,All Students,83,288,36,43.4,20,24.1,17,20.5,10,12.0,27,32.5
20808,29Q037,CYNTHIA JENKINS SCHOOL,4,2016,All Students,80,281,42,52.5,17,21.3,16,20.0,5,6.3,21,26.3
